year,municipality_id,municipality_name,vote_percentage,party_id,party_name,party_name_short
2006,6104,Chotěboř,0.15,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,6111,Světlá nad Sázavou,0.48,137,Strana zdravého rozumu,SZR
2006,6111,Světlá nad Sázavou,0.29,140,Balbínova poetická strana,BPS
2006,6111,Světlá nad Sázavou,0.32,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,6111,Světlá nad Sázavou,0.48,88,NEZÁVISLÍ,NEZ
2006,6111,Světlá nad Sázavou,0.1,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,6111,Světlá nad Sázavou,29.22,53,Občanská demokratická strana,ODS
2006,6111,Světlá nad Sázavou,33.45,7,Česká strana sociálně demokratická,ČSSD
2006,6111,Světlá nad Sázavou,1.16,129,SNK Evropští demokraté,SNK ED
2006,6111,Světlá nad Sázavou,1.0,102,Unie svobody - Demokratická unie,US-DEU
2006,6111,Světlá nad Sázavou,0.54,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,6111,Světlá nad Sázavou,0.1,178,4 VIZE-www.4vize.cz,4 VIZE
2006,6111,Světlá nad Sázavou,0.18,83,Moravané,M
2006,6111,Světlá nad Sázavou,6.56,5,Strana zelených,SZ
2006,6111,Světlá nad Sázavou,16.24,47,Komunistická strana Čech a Moravy,KSČM
2006,6111,Světlá nad Sázavou,0.29,338,Koalice pro Českou republiku,Koal_ČR
2006,6111,Světlá nad Sázavou,0.16,152,Národní strana,NS
2006,6111,Světlá nad Sázavou,8.56,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,6111,Světlá nad Sázavou,0.54,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,6111,Světlá nad Sázavou,0.21,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,5304,Chrudim,0.31,137,Strana zdravého rozumu,SZR
2006,5304,Chrudim,0.07,140,Balbínova poetická strana,BPS
2006,5304,Chrudim,0.17,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,5304,Chrudim,0.49,88,NEZÁVISLÍ,NEZ
2006,5304,Chrudim,0.03,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,5304,Chrudim,37.92,53,Občanská demokratická strana,ODS
2006,5304,Chrudim,31.15,7,Česká strana sociálně demokratická,ČSSD
2006,5304,Chrudim,4.46,129,SNK Evropští demokraté,SNK ED
2006,5304,Chrudim,0.3,102,Unie svobody - Demokratická unie,US-DEU
2006,5304,Chrudim,0.33,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,5304,Chrudim,0.05,178,4 VIZE-www.4vize.cz,4 VIZE
2006,5304,Chrudim,0.02,83,Moravané,M
2006,5304,Chrudim,7.82,5,Strana zelených,SZ
2006,5304,Chrudim,11.47,47,Komunistická strana Čech a Moravy,KSČM
2006,5304,Chrudim,0.07,338,Koalice pro Českou republiku,Koal_ČR
2006,5304,Chrudim,0.09,152,Národní strana,NS
2006,5304,Chrudim,4.56,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,5304,Chrudim,0.46,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,5304,Chrudim,0.14,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,5302,Hlinsko,0.32,137,Strana zdravého rozumu,SZR
2006,5302,Hlinsko,0.28,140,Balbínova poetická strana,BPS
2006,5302,Hlinsko,0.33,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,5302,Hlinsko,0.41,88,NEZÁVISLÍ,NEZ
2006,5302,Hlinsko,0.17,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,5302,Hlinsko,29.38,53,Občanská demokratická strana,ODS
2006,5302,Hlinsko,34.79,7,Česká strana sociálně demokratická,ČSSD
2006,5302,Hlinsko,1.41,129,SNK Evropští demokraté,SNK ED
2006,5302,Hlinsko,0.26,102,Unie svobody - Demokratická unie,US-DEU
2006,5302,Hlinsko,0.42,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,5302,Hlinsko,0.01,178,4 VIZE-www.4vize.cz,4 VIZE
2006,5302,Hlinsko,0.01,83,Moravané,M
2006,5302,Hlinsko,5.09,5,Strana zelených,SZ
2006,5302,Hlinsko,13.71,47,Komunistická strana Čech a Moravy,KSČM
2006,5302,Hlinsko,0.1,338,Koalice pro Českou republiku,Koal_ČR
2006,5302,Hlinsko,0.1,152,Národní strana,NS
2006,5302,Hlinsko,11.48,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,5302,Hlinsko,1.52,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,5302,Hlinsko,0.1,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,3105,Jindřichův Hradec,0.51,137,Strana zdravého rozumu,SZR
2006,3105,Jindřichův Hradec,0.11,140,Balbínova poetická strana,BPS
2006,3105,Jindřichův Hradec,0.15,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,3105,Jindřichův Hradec,0.56,88,NEZÁVISLÍ,NEZ
2006,3105,Jindřichův Hradec,0.09,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,3105,Jindřichův Hradec,35.87,53,Občanská demokratická strana,ODS
2006,3105,Jindřichův Hradec,32.34,7,Česká strana sociálně demokratická,ČSSD
2006,3105,Jindřichův Hradec,2.33,129,SNK Evropští demokraté,SNK ED
2006,3105,Jindřichův Hradec,0.23,102,Unie svobody - Demokratická unie,US-DEU
2006,3105,Jindřichův Hradec,0.27,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,3105,Jindřichův Hradec,0.05,178,4 VIZE-www.4vize.cz,4 VIZE
2006,3105,Jindřichův Hradec,0.09,83,Moravané,M
2006,3105,Jindřichův Hradec,7.12,5,Strana zelených,SZ
2006,3105,Jindřichův Hradec,14.71,47,Komunistická strana Čech a Moravy,KSČM
2006,3105,Jindřichův Hradec,0.08,338,Koalice pro Českou republiku,Koal_ČR
2006,3105,Jindřichův Hradec,0.15,152,Národní strana,NS
2006,3105,Jindřichův Hradec,4.59,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,3105,Jindřichův Hradec,0.44,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,3105,Jindřichův Hradec,0.21,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,3104,Dačice,0.28,137,Strana zdravého rozumu,SZR
2006,3104,Dačice,0.11,140,Balbínova poetická strana,BPS
2006,3104,Dačice,0.21,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,3104,Dačice,0.77,88,NEZÁVISLÍ,NEZ
2006,3104,Dačice,0.18,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,3104,Dačice,30.72,53,Občanská demokratická strana,ODS
2006,3104,Dačice,28.46,7,Česká strana sociálně demokratická,ČSSD
2006,3104,Dačice,1.82,129,SNK Evropští demokraté,SNK ED
2006,3104,Dačice,0.25,102,Unie svobody - Demokratická unie,US-DEU
2006,3104,Dačice,0.28,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,3104,Dačice,0.07,178,4 VIZE-www.4vize.cz,4 VIZE
2006,3104,Dačice,2.54,83,Moravané,M
2006,3104,Dačice,5.44,5,Strana zelených,SZ
2006,3104,Dačice,17.02,47,Komunistická strana Čech a Moravy,KSČM
2006,3104,Dačice,0.07,338,Koalice pro Českou republiku,Koal_ČR
2006,3104,Dačice,0.07,152,Národní strana,NS
2006,3104,Dačice,11.13,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,3104,Dačice,0.35,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,3104,Dačice,0.16,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,3114,Třeboň,0.39,137,Strana zdravého rozumu,SZR
2006,3114,Třeboň,0.11,140,Balbínova poetická strana,BPS
2006,3114,Třeboň,0.09,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,3114,Třeboň,0.43,88,NEZÁVISLÍ,NEZ
2006,3114,Třeboň,0.15,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,3114,Třeboň,39.45,53,Občanská demokratická strana,ODS
2006,3114,Třeboň,30.19,7,Česká strana sociálně demokratická,ČSSD
2006,3114,Třeboň,2.03,129,SNK Evropští demokraté,SNK ED
2006,3114,Třeboň,0.22,102,Unie svobody - Demokratická unie,US-DEU
2006,3114,Třeboň,0.22,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,3114,Třeboň,0.03,178,4 VIZE-www.4vize.cz,4 VIZE
2006,3114,Třeboň,6.98,5,Strana zelených,SZ
2006,3114,Třeboň,10.72,47,Komunistická strana Čech a Moravy,KSČM
2006,3114,Třeboň,0.07,338,Koalice pro Českou republiku,Koal_ČR
2006,3114,Třeboň,0.16,152,Národní strana,NS
2006,3114,Třeboň,8.12,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,3114,Třeboň,0.45,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,3114,Třeboň,0.09,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,4202,Děčín,0.48,137,Strana zdravého rozumu,SZR
2006,4202,Děčín,0.02,123,České hnutí za národní jednotu,ČHNJ
2006,4202,Děčín,0.12,140,Balbínova poetická strana,BPS
2006,4202,Děčín,0.8,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,4202,Děčín,0.45,88,NEZÁVISLÍ,NEZ
2006,4202,Děčín,0.03,77,Česká pravice,ČP
2006,4202,Děčín,0.09,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,4202,Děčín,38.13,53,Občanská demokratická strana,ODS
2006,4202,Děčín,35.78,7,Česká strana sociálně demokratická,ČSSD
2006,4202,Děčín,1.51,129,SNK Evropští demokraté,SNK ED
2006,4202,Děčín,0.46,102,Unie svobody - Demokratická unie,US-DEU
2006,4202,Děčín,0.3,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,4202,Děčín,0.02,178,4 VIZE-www.4vize.cz,4 VIZE
2006,4202,Děčín,6.11,5,Strana zelených,SZ
2006,4202,Děčín,12.54,47,Komunistická strana Čech a Moravy,KSČM
2006,4202,Děčín,0.2,338,Koalice pro Českou republiku,Koal_ČR
2006,4202,Děčín,0.23,152,Národní strana,NS
2006,4202,Děčín,1.8,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,4202,Děčín,0.7,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,4202,Děčín,0.12,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,4212,Rumburk,0.57,137,Strana zdravého rozumu,SZR
2006,4212,Rumburk,0.05,123,České hnutí za národní jednotu,ČHNJ
2006,4212,Rumburk,0.07,140,Balbínova poetická strana,BPS
2006,4212,Rumburk,0.37,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,4212,Rumburk,0.75,88,NEZÁVISLÍ,NEZ
2006,4212,Rumburk,0.01,77,Česká pravice,ČP
2006,4212,Rumburk,0.23,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,4212,Rumburk,36.07,53,Občanská demokratická strana,ODS
2006,4212,Rumburk,35.01,7,Česká strana sociálně demokratická,ČSSD
2006,4212,Rumburk,1.71,129,SNK Evropští demokraté,SNK ED
2006,4212,Rumburk,0.13,102,Unie svobody - Demokratická unie,US-DEU
2006,4212,Rumburk,0.43,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,4212,Rumburk,0.03,178,4 VIZE-www.4vize.cz,4 VIZE
2006,4212,Rumburk,5.86,5,Strana zelených,SZ
2006,4212,Rumburk,14.81,47,Komunistická strana Čech a Moravy,KSČM
2006,4212,Rumburk,0.15,338,Koalice pro Českou republiku,Koal_ČR
2006,4212,Rumburk,0.29,152,Národní strana,NS
2006,4212,Rumburk,2.37,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,4212,Rumburk,0.69,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,4212,Rumburk,0.25,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,4215,Varnsdorf,0.56,137,Strana zdravého rozumu,SZR
2006,4215,Varnsdorf,0.02,123,České hnutí za národní jednotu,ČHNJ
2006,4215,Varnsdorf,0.11,140,Balbínova poetická strana,BPS
2006,4215,Varnsdorf,0.4,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,4215,Varnsdorf,0.52,88,NEZÁVISLÍ,NEZ
2006,4215,Varnsdorf,0.02,77,Česká pravice,ČP
2006,4215,Varnsdorf,0.22,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,4215,Varnsdorf,32.97,53,Občanská demokratická strana,ODS
2006,4215,Varnsdorf,37.22,7,Česká strana sociálně demokratická,ČSSD
2006,4215,Varnsdorf,2.51,129,SNK Evropští demokraté,SNK ED
2006,4215,Varnsdorf,0.33,102,Unie svobody - Demokratická unie,US-DEU
2006,4215,Varnsdorf,0.4,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,4215,Varnsdorf,0.07,178,4 VIZE-www.4vize.cz,4 VIZE
2006,4215,Varnsdorf,6.17,5,Strana zelených,SZ
2006,4215,Varnsdorf,15.16,47,Komunistická strana Čech a Moravy,KSČM
2006,4215,Varnsdorf,0.16,338,Koalice pro Českou republiku,Koal_ČR
2006,4215,Varnsdorf,0.19,152,Národní strana,NS
2006,4215,Varnsdorf,2.23,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,4215,Varnsdorf,0.45,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,4215,Varnsdorf,0.18,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,2120,Příbram,0.41,137,Strana zdravého rozumu,SZR
2006,2120,Příbram,0.2,140,Balbínova poetická strana,BPS
2006,2120,Příbram,0.18,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,2120,Příbram,0.28,88,NEZÁVISLÍ,NEZ
2006,2120,Příbram,0.0,77,Česká pravice,ČP
2006,2120,Příbram,0.09,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,2120,Příbram,34.09,53,Občanská demokratická strana,ODS
2006,2120,Příbram,36.8,7,Česká strana sociálně demokratická,ČSSD
2006,2120,Příbram,2.19,129,SNK Evropští demokraté,SNK ED
2006,2120,Příbram,0.64,102,Unie svobody - Demokratická unie,US-DEU
2006,2120,Příbram,0.25,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,2120,Příbram,0.06,178,4 VIZE-www.4vize.cz,4 VIZE
2006,2120,Příbram,6.27,5,Strana zelených,SZ
2006,2120,Příbram,12.66,47,Komunistická strana Čech a Moravy,KSČM
2006,2120,Příbram,0.08,338,Koalice pro Českou republiku,Koal_ČR
2006,2120,Příbram,0.18,152,Národní strana,NS
2006,2120,Příbram,4.62,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,2120,Příbram,0.76,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,2120,Příbram,0.15,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,2107,Dobříš,0.47,137,Strana zdravého rozumu,SZR
2006,2107,Dobříš,0.13,140,Balbínova poetická strana,BPS
2006,2107,Dobříš,0.06,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,2107,Dobříš,0.29,88,NEZÁVISLÍ,NEZ
2006,2107,Dobříš,0.02,77,Česká pravice,ČP
2006,2107,Dobříš,0.15,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,2107,Dobříš,40.66,53,Občanská demokratická strana,ODS
2006,2107,Dobříš,29.7,7,Česká strana sociálně demokratická,ČSSD
2006,2107,Dobříš,3.53,129,SNK Evropští demokraté,SNK ED
2006,2107,Dobříš,0.34,102,Unie svobody - Demokratická unie,US-DEU
2006,2107,Dobříš,0.7,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,2107,Dobříš,0.09,178,4 VIZE-www.4vize.cz,4 VIZE
2006,2107,Dobříš,6.64,5,Strana zelených,SZ
2006,2107,Dobříš,10.84,47,Komunistická strana Čech a Moravy,KSČM
2006,2107,Dobříš,0.11,338,Koalice pro Českou republiku,Koal_ČR
2006,2107,Dobříš,0.18,152,Národní strana,NS
2006,2107,Dobříš,4.72,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,2107,Dobříš,0.98,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,2107,Dobříš,0.29,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,2123,Sedlčany,0.52,137,Strana zdravého rozumu,SZR
2006,2123,Sedlčany,0.42,140,Balbínova poetická strana,BPS
2006,2123,Sedlčany,0.31,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,2123,Sedlčany,0.85,88,NEZÁVISLÍ,NEZ
2006,2123,Sedlčany,0.02,77,Česká pravice,ČP
2006,2123,Sedlčany,0.16,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,2123,Sedlčany,37.37,53,Občanská demokratická strana,ODS
2006,2123,Sedlčany,30.19,7,Česká strana sociálně demokratická,ČSSD
2006,2123,Sedlčany,2.59,129,SNK Evropští demokraté,SNK ED
2006,2123,Sedlčany,0.26,102,Unie svobody - Demokratická unie,US-DEU
2006,2123,Sedlčany,0.42,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,2123,Sedlčany,0.14,178,4 VIZE-www.4vize.cz,4 VIZE
2006,2123,Sedlčany,6.27,5,Strana zelených,SZ
2006,2123,Sedlčany,11.73,47,Komunistická strana Čech a Moravy,KSČM
2006,2123,Sedlčany,0.16,338,Koalice pro Českou republiku,Koal_ČR
2006,2123,Sedlčany,0.33,152,Národní strana,NS
2006,2123,Sedlčany,6.86,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,2123,Sedlčany,0.93,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,2123,Sedlčany,0.38,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,5213,Rychnov nad Kněžnou,0.48,137,Strana zdravého rozumu,SZR
2006,5213,Rychnov nad Kněžnou,0.14,140,Balbínova poetická strana,BPS
2006,5213,Rychnov nad Kněžnou,0.13,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,5213,Rychnov nad Kněžnou,0.4,88,NEZÁVISLÍ,NEZ
2006,5213,Rychnov nad Kněžnou,0.21,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,5213,Rychnov nad Kněžnou,34.18,53,Občanská demokratická strana,ODS
2006,5213,Rychnov nad Kněžnou,31.84,7,Česká strana sociálně demokratická,ČSSD
2006,5213,Rychnov nad Kněžnou,4.33,129,SNK Evropští demokraté,SNK ED
2006,5213,Rychnov nad Kněžnou,0.53,102,Unie svobody - Demokratická unie,US-DEU
2006,5213,Rychnov nad Kněžnou,0.47,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,5213,Rychnov nad Kněžnou,0.06,178,4 VIZE-www.4vize.cz,4 VIZE
2006,5213,Rychnov nad Kněžnou,7.21,5,Strana zelených,SZ
2006,5213,Rychnov nad Kněžnou,11.91,47,Komunistická strana Čech a Moravy,KSČM
2006,5213,Rychnov nad Kněžnou,0.19,338,Koalice pro Českou republiku,Koal_ČR
2006,5213,Rychnov nad Kněžnou,0.14,152,Národní strana,NS
2006,5213,Rychnov nad Kněžnou,6.98,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,5213,Rychnov nad Kněžnou,0.63,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,5213,Rychnov nad Kněžnou,0.09,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,5202,Dobruška,0.4,137,Strana zdravého rozumu,SZR
2006,5202,Dobruška,0.02,140,Balbínova poetická strana,BPS
2006,5202,Dobruška,0.15,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,5202,Dobruška,0.4,88,NEZÁVISLÍ,NEZ
2006,5202,Dobruška,0.27,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,5202,Dobruška,31.0,53,Občanská demokratická strana,ODS
2006,5202,Dobruška,33.34,7,Česká strana sociálně demokratická,ČSSD
2006,5202,Dobruška,5.64,129,SNK Evropští demokraté,SNK ED
2006,5202,Dobruška,0.22,102,Unie svobody - Demokratická unie,US-DEU
2006,5202,Dobruška,0.25,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,5202,Dobruška,0.02,178,4 VIZE-www.4vize.cz,4 VIZE
2006,5202,Dobruška,6.09,5,Strana zelených,SZ
2006,5202,Dobruška,11.28,47,Komunistická strana Čech a Moravy,KSČM
2006,5202,Dobruška,0.12,338,Koalice pro Českou republiku,Koal_ČR
2006,5202,Dobruška,0.17,152,Národní strana,NS
2006,5202,Dobruška,9.8,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,5202,Dobruška,0.48,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,5202,Dobruška,0.25,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,5208,Kostelec nad Orlicí,0.35,137,Strana zdravého rozumu,SZR
2006,5208,Kostelec nad Orlicí,0.17,140,Balbínova poetická strana,BPS
2006,5208,Kostelec nad Orlicí,0.26,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,5208,Kostelec nad Orlicí,0.47,88,NEZÁVISLÍ,NEZ
2006,5208,Kostelec nad Orlicí,0.08,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,5208,Kostelec nad Orlicí,39.48,53,Občanská demokratická strana,ODS
2006,5208,Kostelec nad Orlicí,29.56,7,Česká strana sociálně demokratická,ČSSD
2006,5208,Kostelec nad Orlicí,3.11,129,SNK Evropští demokraté,SNK ED
2006,5208,Kostelec nad Orlicí,0.17,102,Unie svobody - Demokratická unie,US-DEU
2006,5208,Kostelec nad Orlicí,0.35,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,5208,Kostelec nad Orlicí,0.02,178,4 VIZE-www.4vize.cz,4 VIZE
2006,5208,Kostelec nad Orlicí,8.7,5,Strana zelených,SZ
2006,5208,Kostelec nad Orlicí,11.91,47,Komunistická strana Čech a Moravy,KSČM
2006,5208,Kostelec nad Orlicí,0.11,338,Koalice pro Českou republiku,Koal_ČR
2006,5208,Kostelec nad Orlicí,0.29,152,Národní strana,NS
2006,5208,Kostelec nad Orlicí,4.39,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,5208,Kostelec nad Orlicí,0.38,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,5208,Kostelec nad Orlicí,0.08,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,3202,Domažlice,0.35,137,Strana zdravého rozumu,SZR
2006,3202,Domažlice,0.13,140,Balbínova poetická strana,BPS
2006,3202,Domažlice,0.23,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,3202,Domažlice,0.4,88,NEZÁVISLÍ,NEZ
2006,3202,Domažlice,0.3,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,3202,Domažlice,35.09,53,Občanská demokratická strana,ODS
2006,3202,Domažlice,35.34,7,Česká strana sociálně demokratická,ČSSD
2006,3202,Domažlice,2.1,129,SNK Evropští demokraté,SNK ED
2006,3202,Domažlice,0.56,102,Unie svobody - Demokratická unie,US-DEU
2006,3202,Domažlice,0.53,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,3202,Domažlice,0.13,178,4 VIZE-www.4vize.cz,4 VIZE
2006,3202,Domažlice,5.12,5,Strana zelených,SZ
2006,3202,Domažlice,13.4,47,Komunistická strana Čech a Moravy,KSČM
2006,3202,Domažlice,0.1,338,Koalice pro Českou republiku,Koal_ČR
2006,3202,Domažlice,0.26,152,Národní strana,NS
2006,3202,Domažlice,5.15,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,3202,Domažlice,0.43,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,3202,Domažlice,0.3,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,3204,Horšovský Týn,0.66,137,Strana zdravého rozumu,SZR
2006,3204,Horšovský Týn,0.04,140,Balbínova poetická strana,BPS
2006,3204,Horšovský Týn,0.31,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,3204,Horšovský Týn,0.62,88,NEZÁVISLÍ,NEZ
2006,3204,Horšovský Týn,0.17,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,3204,Horšovský Týn,35.59,53,Občanská demokratická strana,ODS
2006,3204,Horšovský Týn,32.64,7,Česká strana sociálně demokratická,ČSSD
2006,3204,Horšovský Týn,1.65,129,SNK Evropští demokraté,SNK ED
2006,3204,Horšovský Týn,0.8,102,Unie svobody - Demokratická unie,US-DEU
2006,3204,Horšovský Týn,0.62,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,3204,Horšovský Týn,0.08,178,4 VIZE-www.4vize.cz,4 VIZE
2006,3204,Horšovský Týn,3.66,5,Strana zelených,SZ
2006,3204,Horšovský Týn,18.31,47,Komunistická strana Čech a Moravy,KSČM
2006,3204,Horšovský Týn,0.17,338,Koalice pro Českou republiku,Koal_ČR
2006,3204,Horšovský Týn,3.88,1,Křesťan.a demokrat.unie-Českosl.strana lidová,KDU-ČSL
2006,3204,Horšovský Týn,0.35,172,NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný),NEZ/DEM
2006,3204,Horšovský Týn,0.35,171,STRANA ROVNOST ŠANCÍ,SRŠ
2006,5214,Trutnov,0.59,137,Strana zdravého rozumu,SZR
2006,5214,Trutnov,0.11,140,Balbínova poetická strana,BPS
2006,5214,Trutnov,0.15,79,"Právo a Spravedlnost-ANO rodině,NE korupci a krim.",PaS
2006,5214,Trutnov,0.32,88,NEZÁVISLÍ,NEZ
2006,5214,Trutnov,0.11,55,"Koruna Česká (monar.strana Čech, Moravy a Slezska)",KČ
2006,5214,Trutnov,40.7,53,Občanská demokratická strana,ODS
2006,5214,Trutnov,30.68,7,Česká strana sociálně demokratická,ČSSD
2006,5214,Trutnov,2.77,129,SNK Evropští demokraté,SNK ED
2006,5214,Trutnov,0.63,102,Unie svobody - Demokratická unie,US-DEU
2006,5214,Trutnov,0.51,98,"Pravý Blok-str.za ODVOLATELNOST politiků,REFERENDA",PB
2006,5214,Trutnov,0.08,178,4 VIZE-www.4vize.cz,4 VIZE
2006,5214,Trutnov,7.96,5,Strana zelených,SZ
